,0
53545,10
53546,0
53547,15
53548,1
53549,1
53550,10
53551,18
53552,1
53553,7
53554,17
53555,13
53556,16
53557,11
53558,9
53559,5
53560,12
53561,12
53562,1
53563,19
53564,10
53565,2
53566,1
53567,7
53568,11
53569,1
53570,11
53571,13
53572,1
53573,13
53574,6
53575,10
53576,19
53577,10
53578,12
53579,6
53580,11
53581,2
53582,2
53583,9
53584,5
53585,19
53586,6
53587,13
53588,17
53589,11
53590,18
53591,15
53592,11
53593,14
53594,5
53595,7
53596,1
53597,8
53598,19
53599,5
53600,15
53601,4
53602,10
53603,17
53604,9
53605,13
53606,2
53607,5
53608,12
53609,4
53610,17
53611,9
53612,17
53613,17
53614,0
53615,18
53616,17
53617,2
53618,0
53619,0
53620,4
53621,8
53622,19
53623,4
53624,10
53625,14
53626,17
53627,17
53628,8
53629,7
53630,1
53631,11
53632,15
53633,13
53634,6
53635,3
53636,5
53637,5
53638,16
53639,10
53640,4
53641,15
53642,6
53643,9
53644,6
53645,2
53646,18
53647,10
53648,0
53649,18
53650,6
53651,18
53652,9
53653,0
53654,11
53655,8
53656,11
53657,18
53658,6
53659,7
53660,17
53661,4
53662,17
53663,18
53664,17
53665,4
53666,5
53667,11
53668,2
53669,10
53670,0
53671,6
53672,2
53673,9
53674,11
53675,1
53676,16
53677,1
53678,17
53679,7
53680,18
53681,5
53682,12
53683,12
53684,2
53685,9
53686,15
53687,14
53688,8
53689,2
53690,14
53691,5
53692,1
53693,10
53694,12
53695,12
53696,13
53697,12
53698,10
53699,11
53700,10
53701,10
53702,4
53703,17
53704,13
53705,2
53706,18
53707,10
53708,11
53709,8
53710,13
53711,15
53712,18
53713,14
53714,4
53715,1
53716,5
53717,12
53718,13
53719,4
53720,11
53721,2
53722,6
53723,5
53724,17
53725,6
53726,14
53727,2
53728,12
53729,2
53730,10
53731,1
53732,11
53733,5
53734,19
53735,0
53736,14
53737,16
53738,4
53739,19
53740,2
53741,9
53742,12
53743,10
53744,14
53745,9
53746,8
53747,2
53748,7
53749,4
53750,6
53751,5
53752,6
53753,11
53754,1
53755,0
53756,8
53757,16
53758,13
53759,12
53760,19
53761,10
53762,2
53763,9
53764,19
53765,1
53766,19
53767,8
53768,19
53769,11
53770,16
53771,1
53772,12
53773,10
53774,14
53775,1
53776,19
53777,8
53778,16
53779,11
53780,10
53781,6
53782,6
53783,11
53784,4
53785,13
53786,11
53787,16
53788,5
53789,6
53790,0
53791,19
53792,12
53793,10
53794,0
53795,16
53796,2
53797,4
53798,19
53799,4
53800,16
53801,12
53802,16
53803,7
53804,0
53805,12
53806,18
53807,8
53808,12
53809,8
53810,5
53811,19
53812,4
53813,11
53814,6
53815,9
53816,19
53817,9
53818,1
53819,17
53820,17
53821,15
53822,10
53823,11
53824,10
53825,18
53826,17
53827,11
53828,2
53829,15
53830,12
53831,11
53832,2
53833,10
53834,16
53835,6
53836,12
53837,4
53838,2
53839,4
53840,0
53841,10
53842,10
53843,5
53844,14
53845,14
53846,19
53847,18
53848,19
53849,1
53850,17
53851,17
53852,18
53853,10
53854,2
53855,10
53856,17
53857,13
53858,14
53859,15
53860,9
53861,18
53862,11
53863,7
53864,13
53865,11
53866,4
53867,7
53868,5
53869,2
53870,15
53871,4
53872,14
53873,2
53874,7
53875,10
53876,8
53877,18
53878,17
53879,11
53880,18
53881,0
53882,4
53883,15
53884,8
53885,12
53886,17
53887,10
53888,9
53889,4
53890,18
53891,16
53892,4
53893,7
53894,14
53895,18
53896,13
53897,14
53898,5
53899,14
53900,2
53901,17
53902,7
53903,6
53904,13
53905,3
53906,17
53907,8
53908,8
53909,1
53910,2
53911,10
53912,10
53913,10
53914,12
53915,6
53916,12
53917,10
53918,5
53919,12
53920,8
53921,19
53922,8
53923,14
53924,10
53925,5
53926,7
53927,4
53928,2
53929,1
53930,0
53931,8
53932,9
53933,10
53934,19
53935,6
53936,16
53937,11
53938,19
53939,13
53940,5
53941,16
53942,4
53943,17
53944,1
53945,7
53946,13
53947,8
53948,13
53949,19
53950,9
53951,13
53952,3
53953,6
53954,4
53955,17
53956,2
53957,5
53958,10
53959,0
53960,0
53961,19
53962,2
53963,18
53964,2
53965,2
53966,4
53967,17
53968,18
53969,14
53970,19
53971,17
53972,4
53973,16
53974,19
53975,1
53976,0
53977,15
53978,11
53979,14
53980,5
53981,7
53982,11
53983,4
53984,12
53985,6
53986,11
53987,0
53988,19
53989,9
53990,17
53991,2
53992,0
53993,12
53994,7
53995,17
53996,2
53997,16
53998,1
53999,5
54000,11
54001,5
54002,2
54003,12
54004,11
54005,12
54006,15
54007,17
54008,11
54009,1
54010,10
54011,6
54012,10
54013,7
54014,8
54015,7
54016,11
54017,7
54018,11
54019,17
54020,10
54021,13
54022,4
54023,6
54024,13
54025,10
54026,4
54027,1
54028,1
54029,9
54030,11
54031,6
54032,10
54033,14
54034,9
54035,17
54036,8
54037,15
54038,19
54039,9
54040,4
54041,11
54042,16
54043,7
54044,5
54045,16
54046,7
54047,12
54048,5
54049,18
54050,6
54051,12
54052,15
54053,2
54054,17
54055,0
54056,18
54057,4
54058,14
54059,5
54060,19
54061,18
54062,11
54063,0
54064,4
54065,9
54066,18
54067,18
54068,13
54069,5
54070,7
54071,11
54072,13
54073,11
54074,4
54075,10
54076,10
54077,1
54078,8
54079,9
54080,1
54081,2
54082,10
54083,1
54084,1
54085,7
54086,7
54087,3
54088,7
54089,4
54090,1
54091,18
54092,11
54093,19
54094,10
54095,11
54096,0
54097,19
54098,18
54099,5
54100,5
54101,7
54102,8
54103,4
54104,11
54105,13
54106,17
54107,12
54108,7
54109,0
54110,6
54111,13
54112,18
54113,8
54114,10
54115,13
54116,7
54117,2
54118,17
54119,9
54120,9
54121,15
54122,12
54123,11
54124,1
54125,2
54126,7
54127,15
54128,0
54129,12
54130,7
54131,4
54132,8
54133,7
54134,12
54135,6
54136,18
54137,6
54138,0
54139,14
54140,16
54141,8
54142,18
54143,18
54144,10
54145,19
54146,4
54147,17
54148,14
54149,11
54150,13
54151,9
54152,15
54153,8
54154,7
54155,1
54156,17
54157,18
54158,18
54159,14
54160,17
54161,7
54162,0
54163,1
54164,17
54165,9
54166,18
54167,18
54168,9
54169,19
54170,9
54171,14
54172,9
54173,2
54174,4
54175,9
54176,6
54177,2
54178,8
54179,0
54180,8
54181,17
54182,4
54183,1
54184,9
54185,17
54186,1
54187,18
54188,8
54189,7
54190,6
54191,9
54192,10
54193,5
54194,1
54195,17
54196,1
54197,15
54198,7
54199,14
54200,9
54201,19
54202,5
54203,4
54204,19
54205,4
54206,5
54207,2
54208,19
54209,13
54210,19
54211,9
54212,7
54213,2
54214,12
54215,1
54216,15
54217,11
54218,16
54219,0
54220,9
54221,18
54222,0
54223,11
54224,4
54225,11
54226,0
54227,12
54228,19
54229,2
54230,2
54231,6
54232,18
54233,18
54234,8
54235,17
54236,19
54237,2
54238,0
54239,15
54240,4
54241,7
54242,11
54243,19
54244,18
54245,2
54246,0
54247,0
54248,14
54249,17
54250,9
54251,11
54252,7
54253,19
54254,8
54255,0
54256,0
54257,5
54258,18
54259,7
54260,0
54261,14
54262,10
54263,18
54264,11
54265,12
54266,11
54267,8
54268,9
54269,7
54270,8
54271,16
54272,7
54273,2
54274,7
54275,9
54276,10
54277,12
54278,18
54279,4
54280,17
54281,7
54282,14
54283,2
54284,19
54285,0
54286,1
54287,19
54288,12
54289,2
54290,2
54291,2
54292,12
54293,16
54294,4
54295,17
54296,11
54297,6
54298,0
54299,17
54300,13
54301,1
54302,1
54303,11
54304,2
54305,11
54306,11
54307,5
54308,2
54309,15
54310,0
54311,16
54312,1
54313,18
54314,14
54315,18
54316,11
54317,9
54318,11
54319,17
54320,1
54321,13
54322,0
54323,14
54324,10
54325,2
54326,8
54327,7
54328,8
54329,18
54330,7
54331,8
54332,14
54333,1
54334,13
54335,9
54336,9
54337,9
54338,5
54339,7
54340,9
54341,0
54342,1
54343,2
54344,9
54345,7
54346,9
54347,15
54348,0
54349,12
54350,5
54351,15
54352,2
54353,7
54354,18
54355,9
54356,19
54357,15
54358,13
54359,1
54360,5
54361,1
54362,6
54363,0
54364,19
54365,11
54366,12
54367,6
54368,5
54369,8
54370,14
54371,4
54372,19
54373,5
54374,16
54375,8
54376,13
54377,19
54378,11
54379,17
54380,2
54381,5
54382,9
54383,12
54384,18
54385,7
54386,8
54387,5
54388,19
54389,12
54390,13
54391,8
54392,13
54393,19
54394,12
54395,12
54396,5
54397,4
54398,17
54399,13
54400,5
54401,14
54402,6
54403,7
54404,0
54405,18
54406,2
54407,4
54408,17
54409,14
54410,15
54411,14
54412,13
54413,19
54414,11
54415,0
54416,19
54417,16
54418,4
54419,6
54420,14
54421,19
54422,1
54423,16
54424,11
54425,5
54426,16
54427,18
54428,11
54429,2
54430,12
54431,14
54432,17
54433,18
54434,8
54435,14
54436,0
54437,10
54438,8
54439,2
54440,1
54441,1
54442,2
54443,8
54444,18
54445,19
54446,4
54447,15
54448,19
54449,17
54450,12
54451,17
54452,7
54453,16
54454,19
54455,7
54456,5
54457,0
54458,4
54459,11
54460,11
54461,17
54462,10
54463,7
54464,11
54465,19
54466,6
54467,18
54468,8
54469,1
54470,1
54471,1
54472,4
54473,14
54474,6
54475,8
54476,5
54477,13
54478,2
54479,8
54480,7
54481,4
54482,9
54483,12
54484,19
54485,19
54486,13
54487,10
54488,12
54489,15
54490,7
54491,5
54492,6
54493,18
54494,6
54495,11
54496,12
54497,4
54498,11
54499,7
54500,9
54501,15
54502,0
54503,4
54504,5
54505,2
54506,12
54507,16
54508,16
54509,0
54510,19
54511,8
54512,8
54513,0
54514,15
54515,9
54516,5
54517,7
54518,8
54519,9
54520,17
54521,1
54522,7
54523,7
54524,10
54525,6
54526,13
54527,18
54528,15
54529,1
54530,1
54531,11
54532,0
54533,12
54534,12
54535,8
54536,12
54537,9
54538,7
54539,2
54540,16
54541,7
54542,7
54543,6
54544,5
54545,15
54546,10
54547,18
54548,6
54549,1
54550,9
54551,17
54552,17
54553,1
54554,9
54555,19
54556,6
54557,17
54558,14
54559,5
54560,15
54561,9
54562,16
54563,14
54564,4
54565,10
54566,16
54567,12
54568,8
54569,5
54570,7
54571,19
54572,13
54573,10
54574,8
54575,6
54576,18
54577,0
54578,8
54579,11
54580,13
54581,1
54582,2
54583,2
54584,2
54585,4
54586,2
54587,7
54588,5
54589,11
54590,17
54591,15
54592,6
54593,14
54594,7
54595,0
54596,7
54597,4
54598,5
54599,6
54600,15
54601,0
54602,17
54603,14
54604,4
54605,9
54606,1
54607,12
54608,11
54609,0
54610,0
54611,7
54612,9
54613,1
54614,14
54615,6
54616,5
54617,17
54618,12
54619,10
54620,11
54621,1
54622,4
54623,11
54624,5
54625,1
54626,15
54627,18
54628,7
54629,0
54630,2
54631,18
54632,10
54633,19
54634,0
54635,17
54636,4
54637,15
54638,5
54639,2
54640,11
54641,10
54642,12
54643,8
54644,19
54645,16
54646,8
54647,5
54648,8
54649,17
54650,13
54651,13
54652,18
54653,1
54654,4
54655,8
54656,15
54657,9
54658,6
54659,1
54660,13
54661,15
54662,6
54663,5
54664,13
54665,4
54666,5
54667,2
54668,17
54669,4
54670,13
54671,8
54672,0
54673,6
54674,8
54675,14
54676,10
54677,13
54678,2
54679,0
54680,11
54681,0
54682,14
54683,13
54684,7
54685,13
54686,19
54687,8
54688,12
54689,15
54690,8
54691,18
54692,8
54693,17
54694,12
54695,9
54696,16
54697,18
54698,4
54699,13
54700,6
54701,17
54702,14
54703,4
54704,16
54705,7
54706,4
54707,8
54708,11
54709,17
54710,7
54711,13
54712,10
54713,19
54714,1
54715,13
54716,5
54717,12
54718,10
54719,14
54720,2
54721,11
54722,9
54723,5
54724,7
54725,14
54726,15
54727,14
54728,13
54729,13
54730,15
54731,2
54732,1
54733,18
54734,11
54735,0
54736,19
54737,7
54738,11
54739,0
54740,11
54741,1
54742,14
54743,14
54744,5
54745,5
54746,14
54747,7
54748,9
54749,4
54750,6
54751,7
54752,19
54753,8
54754,10
54755,9
54756,6
54757,1
54758,16
54759,1
54760,12
54761,0
54762,5
54763,10
54764,17
54765,12
54766,13
54767,1
54768,19
54769,17
54770,0
54771,19
54772,11
54773,10
54774,13
54775,18
54776,7
54777,18
54778,5
54779,0
54780,6
54781,2
54782,6
54783,9
54784,0
54785,5
54786,0
54787,12
54788,11
54789,15
54790,9
54791,14
54792,18
54793,19
54794,12
54795,19
54796,2
54797,7
54798,17
54799,19
54800,8
54801,0
54802,11
54803,6
54804,10
54805,5
54806,19
54807,10
54808,11
54809,9
54810,11
54811,1
54812,7
54813,6
54814,2
54815,11
54816,7
54817,5
54818,14
54819,17
54820,8
54821,10
54822,17
54823,11
54824,11
54825,11
54826,9
54827,6
54828,4
54829,12
54830,15
54831,10
54832,10
54833,9
54834,13
54835,1
54836,17
54837,17
54838,7
54839,6
54840,10
54841,11
54842,7
54843,2
54844,12
54845,0
54846,13
54847,10
54848,2
54849,6
54850,6
54851,14
54852,0
54853,2
54854,19
54855,12
54856,14
54857,2
54858,19
54859,12
54860,8
54861,14
54862,11
54863,2
54864,10
54865,15
54866,6
54867,6
54868,1
54869,4
54870,5
54871,1
54872,13
54873,8
54874,9
54875,0
54876,1
54877,8
54878,6
54879,7
54880,10
54881,18
54882,17
54883,5
54884,1
54885,19
54886,7
54887,15
54888,18
54889,7
54890,13
54891,7
54892,0
54893,19
54894,17
54895,11
54896,19
54897,2
54898,9
54899,0
54900,9
54901,15
54902,0
54903,0
54904,0
54905,5
54906,8
54907,1
54908,18
54909,5
54910,2
54911,19
54912,10
54913,19
54914,6
54915,7
54916,10
54917,6
54918,6
54919,19
54920,0
54921,5
54922,5
54923,7
54924,10
54925,4
54926,6
54927,14
54928,1
54929,0
54930,11
54931,17
54932,2
54933,4
54934,11
54935,12
54936,10
54937,7
54938,5
54939,7
54940,10
54941,0
54942,7
54943,10
54944,15
54945,14
54946,9
54947,10
54948,17
54949,5
54950,7
54951,17
54952,15
54953,1
54954,18
54955,18
54956,0
54957,6
54958,19
54959,2
54960,18
54961,12
54962,18
54963,18
54964,9
54965,18
54966,1
54967,19
54968,5
54969,2
54970,10
54971,6
54972,19
54973,4
54974,13
54975,8
54976,9
54977,9
54978,0
54979,5
54980,9
54981,6
54982,9
54983,5
54984,18
54985,7
54986,12
54987,10
54988,16
54989,0
54990,4
54991,5
54992,9
54993,2
54994,5
54995,2
54996,10
54997,7
54998,2
54999,18
55000,5
55001,15
55002,7
55003,14
55004,1
55005,13
55006,16
55007,8
55008,14
55009,14
55010,19
55011,11
55012,19
55013,18
55014,9
55015,11
55016,6
55017,17
55018,15
55019,11
55020,0
55021,9
55022,1
55023,7
55024,3
55025,10
55026,15
55027,12
55028,1
55029,19
55030,4
55031,19
55032,9
55033,4
55034,0
55035,10
55036,7
55037,12
55038,12
55039,4
55040,4
55041,7
55042,11
55043,16
55044,5
55045,15
55046,10
55047,1
55048,19
55049,2
55050,12
55051,15
55052,12
55053,7
55054,11
55055,19
55056,9
55057,7
55058,11
55059,17
55060,2
55061,5
55062,19
55063,15
55064,12
55065,1
55066,9
55067,2
55068,15
55069,7
55070,8
55071,16
55072,19
55073,9
55074,11
55075,0
55076,8
55077,0
55078,6
55079,17
55080,17
55081,1
55082,10
55083,13
55084,5
55085,4
55086,6
55087,18
55088,11
55089,9
55090,14
55091,9
55092,4
55093,17
55094,1
55095,17
55096,13
55097,17
55098,1
55099,1
55100,18
55101,5
55102,7
55103,16
55104,13
55105,15
55106,10
55107,13
55108,1
55109,0
55110,15
55111,0
55112,7
55113,2
55114,1
55115,6
55116,4
55117,7
55118,19
55119,9
55120,10
55121,12
55122,18
55123,14
55124,19
55125,0
55126,11
55127,8
55128,8
55129,14
55130,2
55131,19
55132,16
55133,11
55134,17
55135,18
55136,12
55137,2
55138,7
55139,19
55140,4
55141,13
55142,17
55143,12
55144,15
55145,13
55146,1
55147,19
55148,10
55149,19
55150,18
55151,9
55152,15
55153,15
55154,18
55155,0
55156,14
55157,15
55158,18
55159,1
55160,15
55161,1
55162,17
55163,11
55164,11
55165,1
55166,5
55167,8
55168,2
55169,0
55170,1
55171,16
55172,19
55173,4
55174,14
55175,3
55176,5
55177,5
55178,6
55179,5
55180,13
55181,15
55182,0
55183,11
55184,6
55185,14
55186,2
55187,0
55188,15
55189,6
55190,5
55191,4
55192,10
55193,14
55194,11
55195,6
55196,0
55197,2
55198,2
55199,3
55200,9
55201,7
55202,19
55203,4
55204,9
55205,18
55206,2
55207,10
55208,13
55209,10
55210,17
55211,13
55212,15
55213,12
55214,1
55215,15
55216,0
55217,4
55218,10
55219,0
55220,14
55221,14
55222,4
55223,17
55224,5
55225,10
55226,12
55227,14
55228,13
55229,13
55230,19
55231,1
55232,8
55233,5
55234,2
55235,6
55236,7
55237,13
55238,12
55239,11
55240,15
55241,3
55242,19
55243,7
55244,17
55245,4
55246,6
55247,4
55248,18
55249,11
55250,0
55251,19
55252,7
55253,6
55254,10
55255,10
55256,0
55257,0
55258,3
55259,19
55260,11
55261,14
55262,11
55263,8
55264,11
55265,12
55266,9
55267,7
55268,0
55269,2
55270,6
55271,9
55272,12
55273,15
55274,18
55275,2
55276,11
55277,17
55278,2
55279,11
55280,6
55281,1
55282,10
55283,12
55284,12
55285,10
55286,9
55287,11
55288,0
55289,17
55290,9
55291,1
55292,14
55293,2
55294,18
55295,4
55296,11
55297,11
55298,0
55299,1
55300,11
55301,8
55302,19
55303,12
55304,9
55305,4
55306,7
55307,18
55308,18
55309,19
55310,18
55311,10
55312,14
55313,7
55314,17
55315,8
55316,12
55317,5
55318,5
55319,5
55320,17
55321,0
55322,0
55323,17
55324,16
55325,11
55326,3
55327,7
55328,11
55329,2
55330,8
55331,7
55332,16
55333,0
55334,8
55335,10
55336,7
55337,9
55338,11
55339,15
55340,9
55341,19
55342,7
55343,1
55344,10
55345,4
55346,9
55347,6
55348,4
55349,6
55350,7
55351,2
55352,9
55353,7
55354,1
55355,7
55356,6
55357,17
55358,2
55359,9
55360,15
55361,6
55362,13
55363,10
55364,4
55365,11
55366,17
55367,7
55368,8
55369,5
55370,9
55371,2
55372,11
55373,9
55374,1
55375,7
55376,12
55377,5
55378,5
55379,12
55380,9
55381,6
55382,11
55383,17
55384,16
55385,4
55386,1
55387,4
55388,8
55389,10
55390,17
55391,2
55392,5
55393,7
55394,7
55395,5
55396,18
55397,6
55398,19
55399,8
55400,2
55401,17
55402,17
55403,5
55404,8
55405,4
55406,9
55407,7
55408,0
55409,11
55410,14
55411,4
55412,19
55413,10
55414,18
55415,12
55416,12
55417,11
55418,15
55419,2
55420,19
55421,9
55422,11
55423,4
55424,9
55425,0
55426,12
55427,9
55428,9
55429,18
55430,10
55431,19
55432,10
55433,8
55434,2
55435,4
55436,1
55437,13
55438,15
55439,17
55440,14
55441,5
55442,10
55443,16
55444,7
55445,17
55446,18
55447,9
55448,6
55449,17
55450,12
55451,11
55452,4
55453,12
55454,15
55455,8
55456,12
55457,1
55458,11
55459,4
55460,2
55461,4
55462,4
55463,7
55464,17
55465,17
55466,17
55467,2
55468,3
55469,19
55470,15
55471,3
55472,9
55473,15
55474,11
55475,0
55476,14
55477,15
55478,9
55479,0
55480,7
55481,1
55482,12
55483,18
55484,0
55485,19
55486,1
55487,0
55488,9
55489,12
55490,16
55491,2
55492,9
55493,2
55494,11
55495,13
55496,17
55497,8
55498,2
55499,19
55500,2
55501,6
55502,15
55503,13
55504,12
55505,16
55506,10
55507,11
55508,18
55509,0
55510,10
55511,8
55512,5
55513,14
55514,1
55515,14
55516,5
55517,6
55518,5
55519,1
55520,18
55521,0
55522,2
55523,2
55524,19
55525,10
55526,3
55527,9
55528,14
55529,18
55530,15
55531,18
55532,9
55533,18
55534,17
55535,15
55536,12
55537,17
55538,5
55539,9
55540,1
55541,10
55542,6
55543,12
55544,0
55545,15
55546,19
55547,0
55548,5
55549,12
55550,7
55551,2
55552,17
55553,11
55554,11
55555,19
55556,2
55557,10
55558,9
55559,19
55560,5
55561,14
55562,18
55563,14
55564,1
55565,1
55566,10
55567,12
55568,13
55569,12
55570,7
55571,18
55572,2
55573,15
55574,15
55575,1
55576,17
55577,15
55578,15
55579,10
55580,17
55581,18
55582,19
55583,11
55584,1
55585,2
55586,15
55587,0
55588,13
55589,9
55590,13
55591,5
55592,18
55593,11
55594,6
55595,1
55596,19
55597,2
55598,17
55599,8
55600,17
55601,8
55602,14
55603,4
55604,8
55605,7
55606,5
55607,1
55608,6
55609,16
55610,16
55611,5
55612,1
55613,18
55614,15
55615,15
55616,15
55617,8
55618,11
55619,5
55620,19
55621,0
55622,15
55623,14
55624,15
55625,2
55626,19
55627,5
55628,1
55629,0
55630,18
55631,18
55632,19
55633,11
55634,0
55635,7
55636,10
55637,15
55638,12
55639,15
55640,11
55641,18
55642,15
55643,4
55644,0
55645,13
55646,15
55647,15
55648,0
55649,9
55650,1
55651,6
55652,2
55653,4
55654,15
55655,1
55656,18
55657,7
55658,13
55659,4
55660,2
55661,9
55662,5
55663,4
55664,10
55665,13
55666,2
55667,18
55668,6
55669,11
55670,12
55671,10
55672,10
55673,15
55674,16
55675,14
55676,16
55677,13
55678,0
55679,1
55680,12
55681,1
55682,9
55683,11
55684,11
55685,9
55686,15
55687,5
55688,9
55689,12
55690,13
55691,14
55692,6
55693,7
55694,18
55695,10
55696,10
55697,0
55698,11
55699,12
55700,17
55701,7
55702,7
55703,4
55704,4
55705,19
55706,17
55707,6
55708,11
55709,7
55710,4
55711,6
55712,10
55713,17
55714,7
55715,4
55716,5
55717,9
55718,9
55719,2
55720,9
55721,17
55722,0
55723,4
55724,13
55725,18
55726,4
55727,4
55728,6
55729,17
55730,1
55731,13
55732,16
55733,17
55734,18
55735,16
55736,14
55737,19
55738,12
55739,4
55740,19
55741,0
55742,10
55743,0
55744,11
55745,11
55746,14
55747,18
55748,7
55749,2
55750,2
55751,17
55752,7
55753,5
55754,10
55755,6
55756,4
55757,18
55758,5
55759,11
55760,7
55761,6
55762,12
55763,1
55764,9
55765,12
55766,7
55767,17
55768,10
55769,2
55770,2
55771,13
55772,9
55773,13
55774,12
55775,17
55776,11
55777,5
55778,2
55779,6
55780,1
55781,8
55782,10
55783,15
55784,6
55785,2
55786,10
55787,13
55788,10
55789,13
55790,14
55791,11
55792,9
55793,17
55794,18
55795,0
55796,18
55797,15
55798,17
55799,7
55800,17
55801,3
55802,15
55803,10
55804,11
55805,17
55806,8
55807,18
55808,8
55809,19
55810,19
55811,1
55812,13
55813,15
55814,9
55815,7
55816,9
55817,5
55818,5
55819,11
55820,16
55821,19
55822,6
55823,11
55824,9
55825,11
55826,10
55827,8
55828,10
55829,4
55830,9
55831,15
55832,14
55833,10
55834,12
55835,2
55836,5
55837,6
55838,15
55839,6
55840,19
55841,7
55842,16
55843,15
55844,11
55845,7
55846,6
55847,0
55848,4
55849,1
55850,8
55851,6
55852,9
55853,12
55854,10
55855,6
55856,5
55857,7
55858,5
55859,8
55860,12
55861,11
55862,11
55863,6
55864,1
55865,2
55866,1
55867,10
55868,4
55869,11
55870,1
55871,5
55872,0
55873,13
55874,17
55875,12
55876,17
55877,16
55878,12
55879,2
55880,18
55881,15
55882,16
55883,5
55884,9
55885,5
55886,7
55887,10
55888,0
55889,10
55890,2
55891,7
55892,10
55893,7
55894,9
55895,9
55896,10
55897,17
55898,9
55899,13
55900,10
55901,6
55902,16
55903,15
55904,4
55905,11
55906,4
55907,7
55908,18
55909,5
55910,17
55911,17
55912,15
55913,8
55914,5
55915,2
55916,7
55917,7
55918,8
55919,14
55920,17
55921,0
55922,2
55923,1
55924,2
55925,11
55926,19
55927,2
55928,11
55929,12
55930,11
55931,8
55932,3
55933,15
55934,19
55935,3
55936,7
55937,6
55938,9
55939,4
55940,9
55941,7
55942,6
55943,9
55944,2
55945,0
55946,18
55947,18
55948,13
55949,1
55950,9
55951,17
55952,7
55953,9
55954,0
55955,15
55956,18
55957,11
55958,0
55959,12
55960,0
55961,11
55962,1
55963,14
55964,10
55965,12
55966,4
55967,11
55968,6
55969,5
55970,8
55971,10
55972,1
55973,4
55974,19
55975,19
55976,12
55977,7
55978,19
55979,8
55980,0
55981,9
55982,1
55983,11
55984,4
55985,1
55986,6
55987,5
55988,0
55989,2
55990,8
55991,11
55992,17
55993,0
55994,19
55995,5
55996,11
55997,17
55998,3
55999,19
56000,1
56001,1
56002,15
56003,18
56004,17
56005,4
56006,0
56007,14
56008,15
56009,1
56010,13
56011,2
56012,1
56013,16
56014,19
56015,7
56016,14
56017,5
56018,0
56019,13
56020,16
56021,5
56022,10
56023,2
56024,2
56025,2
56026,15
56027,12
56028,10
56029,1
56030,7
56031,10
56032,2
56033,12
56034,0
56035,0
56036,11
56037,1
56038,10
56039,18
56040,18
56041,17
56042,7
56043,6
56044,6
56045,11
56046,5
56047,6
56048,10
56049,11
56050,12
56051,8
56052,17
56053,7
56054,1
56055,0
56056,1
56057,4
56058,8
56059,9
56060,1
56061,19
56062,1
56063,5
56064,0
56065,11
56066,9
56067,2
56068,10
56069,11
56070,4
56071,9
56072,14
56073,4
56074,16
56075,14
56076,6
56077,4
56078,3
56079,15
56080,1
56081,1
56082,5
56083,19
56084,1
56085,0
56086,6
56087,11
56088,4
56089,2
56090,10
56091,19
56092,14
56093,18
56094,14
56095,7
56096,17
56097,12
56098,7
56099,13
56100,12
56101,13
56102,18
56103,17
56104,9
56105,5
56106,2
56107,5
56108,13
56109,1
56110,12
56111,14
56112,13
56113,4
56114,1
56115,0
56116,19
56117,11
56118,19
56119,0
56120,2
56121,1
56122,11
56123,8
56124,12
56125,2
56126,2
56127,12
56128,6
56129,0
56130,1
56131,17
56132,13
56133,6
56134,9
56135,7
56136,11
56137,17
56138,12
56139,8
56140,10
56141,12
56142,18
56143,17
56144,16
56145,8
56146,4
56147,7
56148,18
56149,8
56150,4
56151,6
56152,4
56153,13
56154,10
56155,17
56156,18
56157,9
56158,15
56159,5
56160,12
56161,12
56162,6
56163,4
56164,7
56165,19
56166,12
56167,5
56168,8
56169,8
56170,8
56171,1
56172,18
56173,17
56174,12
56175,14
56176,4
56177,13
56178,2
56179,17
56180,11
56181,1
56182,5
56183,8
56184,11
56185,14
56186,8
56187,17
56188,3
56189,5
56190,13
56191,10
56192,0
56193,9
56194,4
56195,10
56196,12
56197,7
56198,10
56199,8
56200,9
56201,1
56202,7
56203,15
56204,0
56205,17
56206,15
56207,18
56208,13
56209,17
56210,9
56211,12
56212,5
56213,11
56214,8
56215,17
56216,17
56217,11
56218,6
56219,15
56220,5
56221,0
56222,7
56223,9
56224,4
56225,16
56226,0
56227,4
56228,17
56229,19
56230,4
56231,5
56232,10
56233,18
56234,7
56235,14
56236,11
56237,12
56238,7
56239,19
56240,4
56241,8
56242,15
56243,1
56244,10
56245,14
56246,10
56247,16
56248,14
56249,0
56250,7
56251,7
56252,9
56253,17
56254,5
56255,13
56256,12
56257,9
56258,11
56259,10
56260,9
56261,10
56262,17
56263,5
56264,4
56265,6
56266,2
56267,8
56268,4
56269,0
56270,17
56271,1
56272,19
56273,10
56274,4
56275,19
56276,9
56277,11
56278,12
56279,10
56280,17
56281,11
56282,18
56283,19
56284,11
56285,6
56286,15
56287,6
56288,18
56289,6
56290,1
56291,1
56292,19
56293,17
56294,10
56295,6
56296,18
56297,9
56298,3
56299,4
56300,17
56301,4
56302,1
56303,18
56304,4
56305,9
56306,19
56307,2
56308,16
56309,17
56310,11
56311,4
56312,7
56313,6
56314,19
56315,17
56316,15
56317,12
56318,8
56319,0
56320,1
56321,7
56322,6
56323,11
56324,6
56325,15
56326,9
56327,0
56328,1
56329,13
56330,4
56331,17
56332,14
56333,2
56334,8
56335,12
56336,9
56337,0
56338,3
56339,6
56340,9
56341,15
56342,5
56343,5
